"date"	"bassin"	"comptage"	"sel"	"temperature"	"o2"	"niveau"	"annee"	"dateJ"
"2016-07-21"	"KL"	33	152.9	29.21	7.7	18.3	2016	202
"2016-07-28"	"B"	144	82.5	27.725	6.075	19.375	2016	209
"2016-07-28"	"C"	67	62.5	27.9375	9.325	5	2016	209
"2016-07-28"	"D"	74	145.75	28.175	4.725	21.5	2016	209
"2016-07-28"	"G"	12	164.625	29.225	7.6875	19.375	2016	209
"2016-07-28"	"H"	96	121.9375	29.075	7.5625	26.75	2016	209
"2016-07-28"	"I"	22	60.625	28.3625	10.0125	84.375	2016	209
"2016-07-28"	"J"	35	58.9375	29.39375	9.9375	6.5	2016	209
"2016-07-28"	"KL"	62	148	30.1375	7.6125	12	2016	209
"2016-08-04"	"B"	191	98	28.2103448275862	4.81034482758621	18.1379310344828	2016	216
"2016-08-04"	"C"	25	66.2068965517241	27.051724137931	9.68620689655172	4.68965517241379	2016	216
"2016-08-04"	"D"	36	169.310344827586	28.7655172413793	3.08275862068966	20.448275862069	2016	216
"2016-08-04"	"G"	7	167.379310344828	29.3706896551724	7.29827586206897	17.6034482758621	2016	216
"2016-08-04"	"H"	70	131.068965517241	29.0344827586207	6.98103448275862	24.1551724137931	2016	216
"2016-08-04"	"I"	71	57.5172413793103	26.9103448275862	10.7379310344828	85	2016	216
"2016-08-04"	"J"	43	58.7413793103448	28.8637931034483	9.29310344827586	6.31034482758621	2016	216
"2016-08-04"	"KL"	50	160	30.2344827586207	7.67586206896552	9.82758620689655	2016	216
"2016-08-11"	"B"	163	100	20.2	10.8	15	2016	223
"2016-08-11"	"C"	12	80	19.8	8.1	5	2016	223
"2016-08-11"	"D"	8	172	21	8.4	18	2016	223
"2016-08-11"	"G"	17	172.5	23.1	9	22	2016	223
"2016-08-11"	"H"	111	146	22.95	8.7	14.5	2016	223
"2016-08-11"	"I"	13	65	28.1	4.5	80	2016	223
"2016-08-11"	"J"	57	69	22.35	11.95	10	2016	223
"2016-08-11"	"KL"	8	190	26.2	6.3	12	2016	223
"2016-08-18"	"B"	233	99	21.225	10.225	16.25	2016	230
"2016-08-18"	"C"	22	82.5	21.35	7.65	4	2016	230
"2016-08-18"	"D"	22	196	22.425	7.025	17.25	2016	230
"2016-08-18"	"G"	16	189.375	23.9125	8.9	20.25	2016	230
"2016-08-18"	"H"	50	149.375	23.675	8.7125	16.125	2016	230
"2016-08-18"	"I"	8	65	27.4	5.75	78.75	2016	230
"2016-08-18"	"J"	17	72	23.0875	11.7	10	2016	230
"2016-08-18"	"KL"	35	161.75	26.35	6.925	12	2016	230
"2016-08-25"	"B"	152	135.2	26.7266666666667	3.83333333333333	14.4	2016	237
"2016-08-25"	"C"	25	80.6666666666667	22.7333333333333	9.84666666666667	3.8	2016	237
"2016-08-25"	"D"	38	232.533333333333	27.7266666666667	0.753333333333333	16.8666666666667	2016	237
"2016-08-25"	"G"	6	180.266666666667	27.6566666666667	6.96666666666667	14.5333333333333	2016	237
"2016-08-25"	"H"	117	159.033333333333	26.9233333333333	6.23	14.9333333333333	2016	237
"2016-08-25"	"I"	6	52.8666666666667	23.7133333333333	10.5266666666667	84.3333333333333	2016	237
"2016-08-25"	"J"	67	62.8	25.44	8.66333333333333	7.2	2016	237
"2016-08-25"	"KL"	16	191.8	29.04	7.49333333333333	5.46666666666667	2016	237
"2016-09-01"	"B"	185	114.496551724138	24.5551724137931	5.67931034482759	14.2758620689655	2016	244
"2016-09-01"	"C"	8	79.6296296296296	22.0111111111111	9.67037037037037	2.89655172413793	2016	244
"2016-09-01"	"D"	73	255.655172413793	26.0344827586207	4.35172413793103	16.1724137931034	2016	244
"2016-09-01"	"G"	8	203.034482758621	26.2327586206897	7.36034482758621	14.3620689655172	2016	244
"2016-09-01"	"H"	168	159.48275862069	25.7724137931034	7.13965517241379	13.948275862069	2016	244
"2016-09-01"	"I"	75	53.4896551724138	23.2689655172414	9.35862068965517	84.0697674418605	2016	244
"2016-09-01"	"J"	19	59.7620689655172	24.25	9.57586206896552	7.55172413793103	2016	244
"2016-09-01"	"KL"	2	201.931034482759	27.9034482758621	7.81379310344828	7.20689655172414	2016	244
"2016-09-08"	"B"	176	96	24.3	8.5	20	2016	251
"2016-09-08"	"C"	10	90	26	6.3	1	2016	251
"2016-09-08"	"D"	8	268	26.7	2.9	15	2016	251
"2016-09-08"	"G"	44	240	26.35	8.6	15	2016	251
"2016-09-08"	"H"	137	159.5	25.85	8.75	21	2016	251
"2016-09-08"	"I"	156	65	25.3	9.5	75	2016	251
"2016-09-08"	"J"	22	81	25.3	10.95	10	2016	251
"2016-09-08"	"KL"	8	77	26.8	8.8	12	2016	251
"2016-09-22"	"B"	92	52.8	18.4	11.4	15	2016	265
"2016-09-22"	"C"	1	85.5128205128205	23.5589743589744	6.62307692307692	0	2016	265
"2016-09-22"	"D"	2	323	21.4	14.2	14	2016	265
"2016-09-22"	"G"	0	274	22.25	8.7	14	2016	265
"2016-09-22"	"I"	2	57.4	22.4	6.1	77.5	2016	265
"2016-09-22"	"J"	83	55.2	21.1	12.4	9	2016	265
"2016-09-22"	"KL"	1	207	24.5	8.9	13	2016	265
"2016-09-29"	"B"	9	76.05	18.55	9.2	16.5	2016	272
"2016-09-29"	"C"	1	80.625	21.575	7.3125	0	2016	272
"2016-09-29"	"D"	0	326.5	20.2	9.65	12	2016	272
"2016-09-29"	"G"	0	288.5	20.9	6.425	12.75	2016	272
"2016-09-29"	"I"	10	62.95	20.6	5.3	77.6923076923077	2016	272
"2016-09-29"	"J"	0	57.875	19.65	10.35	9	2016	272
"2016-09-29"	"KL"	0	218.5	22.2	7.2	13	2016	272
"2016-10-10"	"B"	13	93.9181818181818	18.3363636363636	8.52727272727273	17.2727272727273	2016	283
"2016-10-10"	"C"	1	75.7142857142857	19.2571428571429	7.84285714285714	0.363636363636364	2016	283
"2016-10-10"	"D"	0	293.636363636364	18.8545454545455	8.11818181818182	11.8181818181818	2016	283
"2016-10-10"	"G"	0	287.545454545455	19.6954545454545	5.04090909090909	12.0454545454545	2016	283
"2016-10-10"	"I"	4	67.7	19.1272727272727	6.93636363636364	80	2016	283
"2016-10-10"	"KL"	3	222	20.3	6.33636363636364	11.5714285714286	2016	283
"2016-10-20"	"B"	11	85.6647058823529	17.1705882352941	12.3823529411765	16.3529411764706	2016	293
"2016-10-20"	"C"	0	75.2941176470588	18.3176470588235	7.51764705882353	1.17647058823529	2016	293
"2016-10-20"	"D"	0	225.941176470588	18	13.2764705882353	15.5294117647059	2016	293
"2016-10-20"	"G"	0	256.970588235294	19.3852941176471	7.92352941176471	13.3529411764706	2016	293
"2016-10-20"	"I"	14	68.7882352941176	19.4	9.75294117647059	80	2016	293
"2016-10-20"	"KL"	0	204.823529411765	20.4882352941176	9.07058823529412	8	2016	293
"2016-11-02"	"B"	27	89.9193548387097	13.5709677419355	9.85806451612903	15.4838709677419	2016	306
"2016-11-02"	"C"	0	79.7193548387097	13.9354838709677	7.14838709677419	1.51612903225806	2016	306
"2016-11-02"	"D"	4	230	14.8838709677419	11.4387096774194	15	2016	306
"2016-11-02"	"G"	0	255.338709677419	15.9758064516129	6.72903225806452	13	2016	306
"2016-11-02"	"I"	0	66.1451612903226	16.5	8.05161290322581	80	2016	306
"2016-11-02"	"KL"	4	203.870967741935	17.0774193548387	9.70967741935484	11.0714285714286	2016	306
"2016-11-10"	"B"	0	93.05	12.2	13.25	16.5	2016	314
"2016-11-10"	"C"	0	73.4	11.6	8.05	2	2016	314
"2016-11-10"	"D"	0	218.5	13.3	11.15	16.5	2016	314
"2016-11-10"	"G"	0	245.5	14.5	10.475	14	2016	314
"2016-11-10"	"I"	0	73.2	15.75	4.05	80	2016	314
"2016-11-10"	"KL"	0	195	15.75	13.25	6.5	2016	314
"2016-12-01"	"B"	27	67.1615384615385	7.92307692307692	9.08461538461538	15	2016	335
"2016-12-01"	"C"	0	58.1615384615385	8.13846153846154	8.93076923076923	2.53846153846154	2016	335
"2016-12-01"	"D"	0	163.769230769231	9.13846153846154	10.0846153846154	15	2016	335
"2016-12-01"	"G"	0	195.576923076923	10.3653846153846	8.76153846153846	13.2692307692308	2016	335
"2016-12-01"	"H"	0	135.192307692308	10.9	10.2423076923077	18.8846153846154	2016	335
"2016-12-01"	"I"	0	68.4230769230769	11.6153846153846	6.55384615384615	80	2016	335
"2016-12-01"	"KL"	0	166.076923076923	12.1076923076923	11.4461538461538	12.6923076923077	2016	335
"2016-12-12"	"B"	49	40.7571428571429	5.77857142857143	9.99285714285714	19	2016	346
"2016-12-12"	"C"	0	37.3214285714286	4.94285714285714	10.3285714285714	2	2016	346
"2016-12-12"	"D"	0	96.7857142857143	7.27857142857143	10.4357142857143	19.6428571428571	2016	346
"2016-12-12"	"G"	0	157.821428571429	7.20714285714286	10.0035714285714	21.1071428571429	2016	346
"2016-12-12"	"H"	0	100.678571428571	8.18571428571429	10.75	23.0357142857143	2016	346
"2016-12-12"	"I"	1	68.8071428571429	7.78571428571429	9.55714285714286	57.5	2016	346
"2016-12-12"	"J"	20	84.4535714285714	7.94285714285714	9.97857142857143	11.1785714285714	2016	346
"2016-12-12"	"KL"	0	133.857142857143	9.16428571428571	11.3357142857143	17.2142857142857	2016	346
"2016-12-22"	"B"	130	44.95	6.67	10.07	15	2016	356
"2016-12-22"	"C"	0	40.63	7.34	10.53	2.4	2016	356
"2016-12-22"	"D"	0	109.4	7.74	11.07	13.5	2016	356
"2016-12-22"	"G"	0	147.45	8.84	10.895	10.95	2016	356
"2016-12-22"	"H"	0	100.6	9.445	11.17	20.95	2016	356
"2016-12-22"	"I"	1	70.5	9.55	9.15	78.5	2016	356
"2016-12-22"	"J"	2	84.435	9.25	10.91	7.5	2016	356
"2016-12-22"	"KL"	0	133.4	11.21	11.37	12	2016	356
