"point"	"Date_nuit"	"julian_date"	"Mois"	"Heure"	"Minute"	"heure.rel"	"Espece_validee"	"NbCris"
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	131
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pipkuh"	166
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	80
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	75
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	81
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	14
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	5
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	65
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	84
"ID14"	"19/06/2014"	170	6	22	51	-1.15	"Pippip"	30
"ID14"	"19/06/2014"	170	6	22	52	-1.13	"Pippip"	71
"ID14"	"19/06/2014"	170	6	22	52	-1.13	"Pippip"	67
"ID14"	"19/06/2014"	170	6	22	52	-1.13	"Pippip"	34
"ID14"	"19/06/2014"	170	6	22	52	-1.13	"Pippip"	68
"ID14"	"19/06/2014"	170	6	22	52	-1.13	"Pippip"	70
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	33
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	73
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	73
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	42
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	63
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	67
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	54
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	73
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	66
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	22
"ID14"	"19/06/2014"	170	6	22	53	-1.12	"Pippip"	62
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	78
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	17
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	72
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	68
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	88
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	6
"ID14"	"19/06/2014"	170	6	22	54	-1.1	"Pippip"	20
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	34
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	80
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	14
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	29
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	5
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	89
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	106
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	80
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pipkuh"	62
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Plesp"	39
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pipkuh"	3
"ID14"	"19/06/2014"	170	6	22	55	-1.08	"Pippip"	47
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	86
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	56
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	48
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	81
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	67
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	87
"ID14"	"19/06/2014"	170	6	22	56	-1.07	"Pippip"	38
"ID14"	"19/06/2014"	170	6	22	57	-1.05	"Pippip"	64
"ID14"	"19/06/2014"	170	6	22	57	-1.05	"Pippip"	86
"ID14"	"19/06/2014"	170	6	22	57	-1.05	"Pippip"	17
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	65
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	74
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	11
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	61
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	127
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	64
"ID14"	"19/06/2014"	170	6	22	58	-1.03	"Pippip"	57
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	63
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	39
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	84
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Rhihip"	8
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	24
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	64
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	66
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	44
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	79
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	115
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	81
"ID14"	"19/06/2014"	170	6	22	59	-1.02	"Pippip"	100
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	77
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	83
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	6
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	38
"ID14"	"19/06/2014"	170	6	23	0	-1	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	88
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	45
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	69
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	64
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	38
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	70
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	73
"ID14"	"19/06/2014"	170	6	23	1	-0.98	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	2	-0.969999999999999	"Pippip"	66
"ID14"	"19/06/2014"	170	6	23	2	-0.969999999999999	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	2	-0.969999999999999	"Pippip"	17
"ID14"	"19/06/2014"	170	6	23	2	-0.969999999999999	"Pippip"	35
"ID14"	"19/06/2014"	170	6	23	2	-0.969999999999999	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	66
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	41
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	99
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	40
"ID14"	"19/06/2014"	170	6	23	3	-0.949999999999999	"Pippip"	40
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	97
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	25
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	4	-0.93	"Pippip"	49
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	85
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	15
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pipkuh"	45
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	110
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	15
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	57
"ID14"	"19/06/2014"	170	6	23	5	-0.920000000000002	"Pippip"	112
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	41
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	2
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	56
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	91
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	77
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Rhihip"	11
"ID14"	"19/06/2014"	170	6	23	6	-0.899999999999999	"Pippip"	4
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	107
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	11
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	66
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	7	-0.879999999999999	"Pippip"	27
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	85
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	26
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	8	-0.870000000000001	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	11
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	90
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	42
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	67
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	73
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	54
"ID14"	"19/06/2014"	170	6	23	9	-0.850000000000001	"Pippip"	50
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	47
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	145
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	92
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	6
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	21
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	64
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	37
"ID14"	"19/06/2014"	170	6	23	10	-0.829999999999998	"Pippip"	85
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	83
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	89
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	45
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	92
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	77
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	70
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	2
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	11	-0.82	"Pippip"	79
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	37
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	79
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	67
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	69
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	29
"ID14"	"19/06/2014"	170	6	23	12	-0.800000000000001	"Pippip"	131
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	8
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	42
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	5
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	42
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	73
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	70
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	30
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	69
"ID14"	"19/06/2014"	170	6	23	13	-0.780000000000001	"Pippip"	37
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	88
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	61
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	80
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	78
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	72
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	35
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	83
"ID14"	"19/06/2014"	170	6	23	14	-0.77	"Pippip"	34
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	61
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	67
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	12
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	50
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	83
"ID14"	"19/06/2014"	170	6	23	15	-0.75	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	49
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	3
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	80
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	37
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	76
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	48
"ID14"	"19/06/2014"	170	6	23	16	-0.73	"Pippip"	33
"ID14"	"19/06/2014"	170	6	23	17	-0.719999999999999	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	17	-0.719999999999999	"Pippip"	70
"ID14"	"19/06/2014"	170	6	23	17	-0.719999999999999	"Pippip"	21
"ID14"	"19/06/2014"	170	6	23	17	-0.719999999999999	"Pippip"	84
"ID14"	"19/06/2014"	170	6	23	17	-0.719999999999999	"Pippip"	54
"ID14"	"19/06/2014"	170	6	23	18	-0.699999999999999	"Pippip"	54
"ID14"	"19/06/2014"	170	6	23	18	-0.699999999999999	"Pippip"	77
"ID14"	"19/06/2014"	170	6	23	18	-0.699999999999999	"Pippip"	45
"ID14"	"19/06/2014"	170	6	23	19	-0.68	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	19	-0.68	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	19	-0.68	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	19	-0.68	"Pippip"	37
"ID14"	"19/06/2014"	170	6	23	20	-0.670000000000002	"Pippip"	23
"ID14"	"19/06/2014"	170	6	23	22	-0.629999999999999	"Pippip"	67
"ID14"	"19/06/2014"	170	6	23	22	-0.629999999999999	"Pippip"	50
"ID14"	"19/06/2014"	170	6	23	22	-0.629999999999999	"Pippip"	4
"ID14"	"19/06/2014"	170	6	23	23	-0.620000000000001	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	23	-0.620000000000001	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	23	-0.620000000000001	"Pippip"	26
"ID14"	"19/06/2014"	170	6	23	24	-0.600000000000001	"Myosp"	16
"ID14"	"19/06/2014"	170	6	23	25	-0.579999999999998	"Pippip"	64
"ID14"	"19/06/2014"	170	6	23	25	-0.579999999999998	"Pippip"	45
"ID14"	"19/06/2014"	170	6	23	25	-0.579999999999998	"Pippip"	61
"ID14"	"19/06/2014"	170	6	23	25	-0.579999999999998	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	25	-0.579999999999998	"Pippip"	26
"ID14"	"19/06/2014"	170	6	23	27	-0.550000000000001	"Pipkuh"	104
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	97
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	91
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	113
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	2
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	17
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	5
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	28	-0.530000000000001	"Pippip"	83
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	22
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	7
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	1
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	48
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	90
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	10
"ID14"	"19/06/2014"	170	6	23	29	-0.52	"Pippip"	70
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	77
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	29
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	61
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	41
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	30	-0.5	"Pippip"	18
"ID14"	"19/06/2014"	170	6	23	31	-0.48	"Pippip"	32
"ID14"	"19/06/2014"	170	6	23	31	-0.48	"Pippip"	59
"ID14"	"19/06/2014"	170	6	23	31	-0.48	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	31	-0.48	"Pippip"	44
"ID14"	"19/06/2014"	170	6	23	32	-0.469999999999999	"Pippip"	66
"ID14"	"19/06/2014"	170	6	23	32	-0.469999999999999	"Pippip"	67
"ID14"	"19/06/2014"	170	6	23	32	-0.469999999999999	"Pippip"	27
"ID14"	"19/06/2014"	170	6	23	33	-0.449999999999999	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	33	-0.449999999999999	"Pippip"	50
"ID14"	"19/06/2014"	170	6	23	33	-0.449999999999999	"Pippip"	54
"ID14"	"19/06/2014"	170	6	23	34	-0.43	"Pippip"	56
"ID14"	"19/06/2014"	170	6	23	34	-0.43	"Pippip"	75
"ID14"	"19/06/2014"	170	6	23	34	-0.43	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	34	-0.43	"Pippip"	22
"ID14"	"19/06/2014"	170	6	23	34	-0.43	"Pippip"	1
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	61
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	84
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	16
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	85
"ID14"	"19/06/2014"	170	6	23	35	-0.420000000000002	"Pippip"	22
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	20
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	3
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	23
"ID14"	"19/06/2014"	170	6	23	36	-0.399999999999999	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	37	-0.379999999999999	"Pippip"	81
"ID14"	"19/06/2014"	170	6	23	37	-0.379999999999999	"Pippip"	14
"ID14"	"19/06/2014"	170	6	23	37	-0.379999999999999	"Pippip"	57
"ID14"	"19/06/2014"	170	6	23	37	-0.379999999999999	"Pippip"	79
"ID14"	"19/06/2014"	170	6	23	37	-0.379999999999999	"Pippip"	36
"ID14"	"19/06/2014"	170	6	23	38	-0.370000000000001	"Pippip"	63
"ID14"	"19/06/2014"	170	6	23	38	-0.370000000000001	"Pippip"	76
"ID14"	"19/06/2014"	170	6	23	38	-0.370000000000001	"Pippip"	18
"ID14"	"19/06/2014"	170	6	23	39	-0.350000000000001	"Pippip"	65
"ID14"	"19/06/2014"	170	6	23	39	-0.350000000000001	"Pippip"	82
"ID14"	"19/06/2014"	170	6	23	39	-0.350000000000001	"Pippip"	80
"ID14"	"19/06/2014"	170	6	23	39	-0.350000000000001	"Pippip"	60
"ID14"	"19/06/2014"	170	6	23	39	-0.350000000000001	"Pippip"	31
"ID14"	"19/06/2014"	170	6	23	41	-0.32	"Pippip"	6
"ID14"	"19/06/2014"	170	6	23	42	-0.300000000000001	"Pippip"	32
"ID14"	"19/06/2014"	170	6	23	42	-0.300000000000001	"Pippip"	76
"ID14"	"19/06/2014"	170	6	23	43	-0.280000000000001	"Pippip"	62
"ID14"	"19/06/2014"	170	6	23	43	-0.280000000000001	"Pippip"	2
"ID14"	"19/06/2014"	170	6	23	48	-0.199999999999999	"Pippip"	24
"ID14"	"19/06/2014"	170	6	23	48	-0.199999999999999	"Pippip"	74
"ID14"	"19/06/2014"	170	6	23	48	-0.199999999999999	"Pippip"	15
"ID14"	"19/06/2014"	170	6	23	49	-0.18	"Pippip"	6
"ID14"	"19/06/2014"	170	6	23	49	-0.18	"Pippip"	2
"ID14"	"19/06/2014"	170	6	23	49	-0.18	"Pippip"	71
"ID14"	"19/06/2014"	170	6	23	49	-0.18	"Pippip"	11
"ID14"	"19/06/2014"	170	6	23	50	-0.170000000000002	"Pippip"	10
"ID14"	"19/06/2014"	170	6	23	53	-0.120000000000001	"Pippip"	29
"ID14"	"19/06/2014"	170	6	23	55	-0.0799999999999983	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	55	-0.0799999999999983	"Pippip"	19
"ID14"	"19/06/2014"	170	6	23	57	-0.0500000000000007	"Pippip"	28
"ID14"	"19/06/2014"	170	6	23	57	-0.0500000000000007	"Pippip"	5
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	59
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	76
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	29
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	55
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	68
"ID14"	"19/06/2014"	170	6	23	58	-0.0300000000000011	"Pippip"	44
"ID14"	"19/06/2014"	170	6	23	59	-0.0199999999999996	"Pippip"	23
"ID14"	"19/06/2014"	170	6	0	0	0	"Pippip"	72
"ID14"	"19/06/2014"	170	6	0	0	0	"Pippip"	16
"ID14"	"19/06/2014"	170	6	0	0	0	"Pipkuh"	70
"ID14"	"19/06/2014"	170	6	0	1	0.02	"Pipkuh"	111
"ID14"	"19/06/2014"	170	6	0	1	0.02	"Pippip"	80
"ID14"	"19/06/2014"	170	6	0	1	0.02	"Pippip"	27
"ID14"	"19/06/2014"	170	6	0	1	0.02	"Pippip"	52
"ID14"	"19/06/2014"	170	6	0	1	0.02	"Pippip"	25
"ID14"	"19/06/2014"	170	6	0	3	0.05	"Pippip"	1
"ID14"	"19/06/2014"	170	6	0	3	0.05	"Pippip"	69
"ID14"	"19/06/2014"	170	6	0	3	0.05	"Pippip"	79
"ID14"	"19/06/2014"	170	6	0	3	0.05	"Pippip"	28
"ID14"	"19/06/2014"	170	6	0	3	0.05	"Pippip"	64
"ID14"	"19/06/2014"	170	6	0	4	0.07	"Pippip"	91
"ID14"	"19/06/2014"	170	6	0	4	0.07	"Pippip"	72
